pos_A,ratio_peak_speed,pos_D,formation_offensiveness,is_home_int,subbed_int,ratio_shots_top_third,jersey_number,minute_in,ratio_distance,cumul_mean_max_speed
0,2.5045871559633026,0,17,1,1,0.0,10,1,0.4039078341013825,6.633
0,2.7186311787072244,1,17,1,1,0.0,11,1,1.593761838615987,6.693
0,2.6944745395449616,1,17,1,0,0.0,16,1,1.0216415229885056,6.929
0,3.0,0,17,1,0,0.0,19,1,1.1063931551256845,6.576
0,2.7314487632508837,0,17,1,1,0.0,20,1,0.7552819784899274,6.81
0,2.6708701134930646,1,19,0,0,0.0,2,1,0.8598301316764522,6.674
0,3.0,1,19,0,0,0.0,4,1,1.3251737371641945,6.624
0,2.7086092715231787,1,19,0,0,0.0,5,1,0.9318463184841682,6.935
1,3.0,0,19,0,1,0.0,6,1,1.038870141232346,6.712
1,2.7372013651877136,0,19,0,1,3.0,7,1,0.9843481354123436,6.903
0,3.0,0,19,0,1,3.0,10,1,1.0200551516670844,6.536
0,2.469121140142518,0,19,0,1,0.0,11,1,0.7892847279756973,6.535
1,2.555440414507772,0,19,0,1,0.75,17,1,1.1611008203228368,7.037
0,2.753655793025872,1,19,0,0,0.0,21,1,0.6962231595092024,6.797
0,2.4777911164465785,0,19,0,0,0.0,22,1,0.975621190811064,6.433
0,1.0,1,17,1,0,0.0,4,46,1.0,6.708
0,3.635502958579882,1,17,1,0,0.0,5,1,1.1440532256858786,6.622
0,3.203955500618047,1,17,1,0,0.0,6,1,0.9027259413237588,6.65
0,3.066232356134636,0,17,1,1,0.0,7,1,0.8957843071337322,6.579
0,3.619791666666667,0,17,1,1,0.0,8,1,0.8758184540436658,6.518
1,3.396313364,0,17,1,0,0.0,9,1,1.2174290049859091,6.536
0,3.726977248104008,1,17,1,0,0.0,16,1,1.2767882616670063,6.977
0,1.0,0,17,1,0,0.0,17,46,1.0,6.582
0,3.826086956521739,0,17,1,0,0.0,19,1,0.8422995706834105,6.606
0,1.0,0,17,1,0,0.0,21,46,1.0,6.215
0,3.883984867591425,1,19,0,0,0.0,2,1,1.3448862991410948,6.673
0,3.362790697674419,1,19,0,0,0.0,4,1,0.8122778497230871,6.576
0,3.699779249448124,1,19,0,0,0.0,5,1,1.1554255700131313,7.005
1,3.9953379953379953,0,19,0,1,0.0,6,1,1.120388698938276,6.793
1,3.918088737201365,0,19,0,1,3.0,7,1,0.9446146879009736,6.846
0,3.7524271844660193,0,19,0,1,0.0,10,1,1.2975780500197596,6.516
0,0.2,0,19,0,0,0.0,14,58,0.2,5.755
1,0.2,0,19,0,0,0.0,15,58,0.2,5.75
0,3.806524184476941,1,19,0,0,0.0,21,1,1.4380385174269867,6.847
0,3.495798319327731,0,19,0,0,0.0,22,1,1.5145291675770154,6.443
0,1.8411967779056388,1,17,1,0,0.0,4,46,0.7461421430123886,6.649
0,4.508875739644971,1,17,1,0,5.0,5,1,1.1638610880100946,6.674
0,3.912237330037083,1,17,1,0,0.0,6,1,0.6231908030766686,6.566
0,4.8914223669924,0,17,1,1,0.0,7,1,1.0575215374420146,6.699
1,3.721198156682028,0,17,1,0,0.0,9,1,0.1957925432201624,6.51
0,4.680390032502709,1,17,1,0,0.0,16,1,0.6079944150078763,6.976
0,2.0,0,17,1,0,0.0,17,46,0.7638077991819913,6.661
1,1.0666666666666669,0,17,1,0,1.0666666666666669,18,60,1.013991095645054,6.673
0,5.0,0,17,1,0,0.0,19,1,0.8158870958304565,6.69
0,2.0,0,17,1,0,0.0,21,46,1.194761096,6.309
0,4.558638083228248,1,19,0,0,0.0,2,1,0.9679929212180388,6.623
0,4.430232558139535,1,19,0,0,0.0,4,1,0.8846808028121101,6.651
0,4.641280353200883,1,19,0,0,0.0,5,1,1.013183099932181,7.049
1,4.539249147,0,19,0,1,1.0,7,1,0.7933806626957416,6.833
0,0.2666666666666666,0,19,0,0,0.0,8,72,0.2666666666666666,6.756
0,1.2,0,19,0,0,0.0,14,58,1.0560285799345044,6.318
1,1.2,0,19,0,0,0.0,15,58,1.1702139800285305,6.879
1,0.2666666666666666,0,19,0,0,0.0,18,72,0.2666666666666666,6.265
0,4.791901012373453,1,19,0,0,5.0,21,1,1.231954469739034,6.93
0,4.483793517406963,0,19,0,0,0.0,22,1,0.7903611502851187,6.461
0,1.0,1,19,1,0,0.0,3,1,1.0,6.794
0,1.0,0,19,1,1,0.0,5,1,1.0,6.558
1,1.0,0,19,1,0,0.0,8,1,1.0,6.9
1,1.0,0,19,1,0,1.0,10,1,1.0,6.648
1,1.0,0,19,1,1,0.0,12,1,1.0,6.499
0,1.0,1,19,1,0,0.0,14,1,1.0,5.948
0,1.0,0,19,1,1,0.0,15,1,1.0,6.584
0,1.0,0,19,1,1,1.0,18,1,1.0,6.633
0,1.0,1,19,1,1,0.0,19,1,1.0,7.197
0,1.0,1,19,1,0,0.0,23,1,1.0,6.53
0,1.0,1,18,0,0,0.0,2,1,1.0,6.455
0,1.0,1,18,0,0,0.0,3,1,1.0,7.0
0,1.0,1,18,0,0,0.0,4,1,1.0,6.423
0,1.0,0,18,0,1,0.0,6,1,1.0,6.308
1,1.0,0,18,0,0,0.0,7,1,1.0,6.562
0,1.0,0,18,0,1,0.0,11,1,1.0,6.091
0,1.0,0,18,0,1,0.0,15,1,1.0,6.668
0,1.0,0,18,0,0,0.0,18,1,1.0,6.841
1,1.0,0,18,0,1,0.0,20,1,1.0,6.364
0,1.0,1,18,0,1,0.0,22,1,1.0,6.806
0,1.6902439024390246,1,19,1,0,2.0,3,1,0.1809997630893153,6.744
0,1.7548076923076923,0,19,1,1,0.0,5,1,0.7003458126597504,6.586
1,1.6056910569105691,0,19,1,0,0.0,8,1,0.5442449738296727,6.968
1,1.84830805134189,0,19,1,0,0.0,10,1,0.687164051,6.777
1,2.0,0,19,1,1,0.0,12,1,0.7393475885749962,6.511
0,2.0,1,19,1,0,0.0,14,1,0.6117561683599418,6.091
0,1.742522756827048,0,19,1,1,0.0,15,1,0.4385060762231978,6.475
0,1.988137603795967,0,19,1,1,1.0,18,1,0.6775631500742942,6.743
0,1.9726339794754848,1,19,1,1,0.0,19,1,0.6934000441468618,7.101
0,1.9972936400541272,1,19,1,0,0.0,23,1,0.4861042738867756,6.532
0,2.0,1,18,0,0,0.0,2,1,0.5626069246435845,6.833
0,2.0,1,18,0,0,0.0,3,1,0.6348901428742946,6.934
0,2.0,1,18,0,0,0.0,4,1,1.3827703377973215,7.072
0,2.0,0,18,0,1,0.0,6,1,0.5923400487048927,6.315
1,1.7921760391198045,0,18,0,0,2.0,7,1,0.984802848,6.619
0,2.0,0,18,0,1,0.0,11,1,0.7283644824739174,6.29
0,1.7430025445292618,0,18,0,1,0.0,15,1,0.3254019814844892,6.542
0,2.0,0,18,0,0,0.0,18,1,0.8206813360509131,7.114
1,1.770287141073658,0,18,0,1,0.0,20,1,0.7531138241460106,6.248
0,1.922141119221411,1,18,0,1,0.0,22,1,0.6252486501847117,6.861
0,2.758536585365854,1,19,1,0,0.0,3,1,0.8997213560671399,6.626
0,2.2572115384615383,0,19,1,1,0.0,5,1,0.1633494455501848,6.53
1,2.917682926829269,0,19,1,0,0.0,8,1,1.4537891393132658,6.932
1,2.922987164527421,0,19,1,0,0.0,10,1,1.3099563953488371,6.841
1,2.721951219512196,0,19,1,1,0.0,12,1,1.2171412670438737,6.445
0,2.7084507042253523,1,19,1,0,0.0,14,1,0.9157072022859064,6.095
0,2.676202860858257,0,19,1,1,0.0,15,1,1.0892734124893624,6.419
0,2.8647686832740216,0,19,1,1,0.0,18,1,1.1660868223962708,6.784
0,3.0,1,19,1,1,0.0,19,1,1.168863539,7.176
0,2.805142083897158,1,19,1,0,0.0,23,1,0.6251461366776492,6.485
0,2.945054945054945,1,18,0,0,0.0,2,1,1.5971428571428572,6.798
0,2.950295857988166,1,18,0,0,0.0,3,1,1.3335889826269631,6.691
0,2.996551724137931,1,18,0,0,0.0,4,1,1.1939714818602971,7.179
0,3.0,0,18,0,1,0.0,6,1,0.9786091470509264,6.5
1,2.658924205378973,0,18,0,0,0.0,7,1,0.85253332,6.601
0,3.0,0,18,0,1,3.0,11,1,0.7566300900850337,6.29
0,3.0,0,18,0,1,3.0,15,1,0.7522131970429863,6.573
0,3.0,0,18,0,0,3.0,18,1,0.7967862161666769,7.157
1,2.707865168539326,0,18,0,1,3.0,20,1,1.0745196588638026,6.296
0,2.704379562043796,1,18,0,1,0.0,22,1,1.2417712822434577,6.669
0,3.2836538461538463,0,19,1,1,0.0,5,1,0.9941455493354984,6.429
1,3.345528455284553,0,19,1,0,4.0,8,1,1.2978183490300936,6.978
1,0.3333333333333333,0,19,1,0,0.0,9,56,0.3333333333333333,6.455
1,3.817969661610268,0,19,1,0,2.0,10,1,1.0289868110909188,6.813
1,1.0,0,19,1,0,0.0,11,46,1.0,6.508
0,3.9774647887323935,1,19,1,0,0.0,14,1,1.1826684029833077,6.244
0,1.0,0,19,1,0,0.0,17,46,1.0,6.698
0,3.766702014846236,1,19,1,1,0.0,19,1,0.775760647,7.138
0,4.0,1,19,1,0,0.0,23,1,0.963614361,6.572
0,4.0,1,18,0,0,0.0,2,1,1.3689485817379976,6.798
0,3.450887573964497,1,18,0,0,0.0,3,1,1.2973752393826743,6.627
0,3.871264367816092,1,18,0,0,0.0,4,1,1.0661488901637173,7.13
0,3.769436997319035,0,18,0,1,0.0,6,1,1.2342093320681549,6.367
1,3.168704156479218,0,18,0,0,2.0,7,1,0.5920761491253704,6.541
0,1.0,0,18,0,0,1.0,8,46,1.0,6.208
0,3.2748538011695905,0,18,0,1,0.0,11,1,1.3165395839216794,6.264
0,3.826804123711341,0,18,0,0,1.3333333333333333,18,1,1.039967447327968,7.094
1,3.9650436953807744,0,18,0,1,0.0,20,1,1.0379075390138472,6.372
0,4.0,1,18,0,1,0.0,22,1,1.1993644592802064,6.7
0,5.0,1,19,1,0,0.0,3,1,0.6758850192208389,6.633
0,3.984375,0,19,1,1,0.0,5,1,0.7905813786156283,6.351
1,4.593495934959349,0,19,1,0,0.0,8,1,1.3438068195970012,6.923
1,1.3333333333333333,0,19,1,0,1.3333333333333333,9,56,1.0336212214682294,6.734
1,4.725787631271879,0,19,1,0,1.6666666666666667,10,1,0.9106895841304412,6.841
1,2.0,0,19,1,0,2.0,11,46,0.9596753414068536,6.692
0,5.0,1,19,1,0,0.0,14,1,1.3516023149347849,6.311
0,1.9130434782608696,0,19,1,0,0.0,17,46,0.7332571428571428,6.802
0,4.008483563,1,19,1,1,0.0,19,1,0.7665016628097653,7.058
0,4.753004005340454,1,19,1,0,0.0,23,1,1.4412862474877977,6.575
0,4.705555555555556,1,18,0,0,0.0,2,1,0.6515864714086471,6.809
0,5.0,1,18,0,0,0.0,3,1,1.461857313670785,6.646
0,4.620689655172414,1,18,0,0,0.0,4,1,0.6763589185888998,7.055
0,5.0,0,18,0,1,0.0,6,1,1.2714588973664778,6.523
1,4.376528117359413,0,18,0,0,1.6666666666666667,7,1,0.8946475397192658,6.538
0,1.9611940298507464,0,18,0,0,0.0,8,46,1.0281760467936372,6.134
1,0.9333333333333332,0,18,0,0,0.9333333333333332,13,62,0.9333333333333332,6.513
0,0.9333333333333336,1,18,0,0,0.0,16,62,0.9333333333333332,7.013
0,0.4,0,18,0,0,0.0,17,70,0.4,6.875
0,4.422680412371134,0,18,0,0,0.0,18,1,1.043150023256646,6.991
0,1.0,1,19,1,0,0.0,2,1,1.0,6.896
0,1.0,0,19,1,0,0.0,3,1,1.0,6.719
0,1.0,1,19,1,0,0.0,4,1,1.0,7.169
0,1.0,1,19,1,0,0.0,5,1,1.0,7.058
1,1.0,0,19,1,1,0.0,7,1,1.0,6.928
0,1.0,0,19,1,1,0.0,10,1,1.0,6.614
1,1.0,0,19,1,1,0.0,11,1,1.0,6.684
0,1.0,1,19,1,0,0.0,13,1,1.0,6.764
1,1.0,0,19,1,1,0.0,19,1,1.0,6.864
0,1.0,0,19,1,1,0.0,22,1,1.0,7.122
0,1.0,1,20,0,0,0.0,2,1,1.0,6.715
0,1.0,1,20,0,1,0.0,3,1,1.0,6.346
0,1.0,1,20,0,0,0.0,4,1,1.0,6.788
0,1.0,0,20,0,1,0.0,8,1,1.0,6.967
1,1.0,0,20,0,1,1.0,9,1,1.0,6.971
1,1.0,0,20,0,1,0.0,11,1,1.0,6.927
0,1.0,1,20,0,0,0.0,16,1,1.0,6.987
0,1.0,0,20,0,0,0.0,17,1,1.0,6.651
1,1.0,0,20,0,0,0.0,21,1,1.0,7.034
1,1.0,0,20,0,1,0.0,22,1,1.0,6.513
0,1.5441008018327609,1,19,1,0,0.0,2,1,0.4283097524002021,6.753
0,1.7433962264150942,0,19,1,0,0.0,3,1,0.3320448760252663,6.674
0,1.9743589743589745,1,19,1,0,0.0,4,1,0.6940948693126815,7.232
0,1.9093997734994337,1,19,1,0,0.0,5,1,0.7693701623132879,6.996
1,1.915211970074813,0,19,1,1,2.0,7,1,0.7501033912324234,6.852
0,1.8700980392156863,0,19,1,1,0.0,10,1,0.7693224886087807,6.647
1,1.5583524027459954,0,19,1,1,0.0,11,1,0.9026477127265377,6.522
0,2.0,1,19,1,0,0.0,13,1,0.7675759937646142,6.813
1,1.959183673469388,0,19,1,1,2.0,19,1,1.102038851,6.879
0,2.0,0,19,1,1,0.0,22,1,0.5782318271119843,7.112
0,1.770808203,1,20,0,0,0.0,2,1,0.8245250908421875,6.616
0,2.0,1,20,0,1,0.0,3,1,1.2082554711183089,6.706
0,2.0,1,20,0,0,0.0,4,1,0.7879723837209301,6.75
0,1.7929354445797807,0,20,0,1,2.0,8,1,0.7333676036903763,6.867
1,1.6061855670103091,0,20,0,1,0.0,9,1,0.622520948,6.832
1,1.838362068965517,0,20,0,1,0.0,11,1,0.722004399,7.06
0,1.5596555965559653,1,20,0,0,0.0,16,1,0.5925123762376238,6.682
0,2.0,0,20,0,0,0.0,17,1,0.5797844275269466,6.766
1,1.8008474576271187,0,20,0,0,0.0,21,1,0.6892388773133962,7.071
1,2.0,0,20,0,1,0.0,22,1,0.7561891917926982,6.481
0,2.4742268041237114,1,19,1,0,0.0,2,1,0.6263274944401409,6.694
0,3.0,0,19,1,0,0.0,3,1,0.743511559,6.668
0,2.21474359,1,19,1,0,0.0,4,1,0.6448811203995224,7.046
0,2.9184597961494902,1,19,1,0,0.0,5,1,0.800838773,6.902
1,3.0,0,19,1,1,0.75,7,1,0.7061090578492796,6.761
0,2.411764705882353,0,19,1,1,0.0,10,1,0.5951047996176692,6.449
1,2.7734553775743707,0,19,1,1,0.0,11,1,1.3281772104373943,6.738
0,2.5112781954887216,1,19,1,0,0.0,13,1,0.3359518289095753,6.7
1,2.7406962785114044,0,19,1,1,0.0,19,1,0.9583073949084238,6.781
0,2.8116740088105723,0,19,1,1,3.0,22,1,1.072229329383248,6.979
0,3.0,1,20,0,0,0.0,2,1,1.1007250808071982,6.751
0,2.8050171037628275,1,20,0,1,0.0,3,1,0.7464907355418304,6.718
0,3.0,1,20,0,0,0.0,4,1,1.8483347863993025,6.623
0,2.3861144945188792,0,20,0,1,0.0,8,1,0.9389393854904364,6.675
1,3.0,0,20,0,1,0.0,9,1,0.7928419372006387,6.885
1,2.4116379310344827,0,20,0,1,0.0,11,1,0.6314954982162744,6.984
0,2.568265682656826,1,20,0,0,0.0,16,1,1.3192927717108685,6.506
0,3.0,0,20,0,0,0.0,17,1,1.285603515120186,7.032
1,2.440677966101695,0,20,0,0,0.0,21,1,0.9378909458520248,6.857
1,2.810322580645161,0,20,0,1,0.0,22,1,0.89189738,6.628
0,3.367697594501718,1,19,1,0,0.0,2,1,0.9137216341797292,6.704
0,3.928825622775801,0,19,1,0,0.0,3,1,1.4606675819847397,6.639
0,3.824786324786325,1,19,1,0,0.0,4,1,0.9258239465999164,7.071
0,4.0,1,19,1,0,0.0,5,1,1.3133476088508211,6.942
1,4.0,0,19,1,1,0.0,7,1,1.0298645455746174,6.795
0,3.799019607843137,0,19,1,1,0.0,10,1,1.6276800356325796,6.498
1,3.986270022883296,0,19,1,1,0.0,11,1,1.2690828933203466,6.81
0,4.0,1,19,1,0,0.0,13,1,0.970329209477878,6.792
1,4.0,0,19,1,1,2.0,19,1,1.2529589127402008,6.867
0,3.6784140969163,0,19,1,1,2.0,22,1,1.0145233428815517,6.855
0,3.655480984340045,1,20,0,0,0.0,2,1,1.600922157989416,6.67
0,3.4435575826681872,1,20,0,1,4.0,3,1,1.4678725168832194,6.749
0,4.0,1,20,0,0,0.0,4,1,1.4120354701143978,6.722
0,3.892813641900122,0,20,0,1,0.0,8,1,1.0622909641925928,6.602
1,3.306513409961686,0,20,0,1,0.0,9,1,1.323977510421457,6.875
1,3.7844827586206895,0,20,0,1,0.0,11,1,1.1302593269686505,7.037
0,4.0,1,20,0,0,0.0,16,1,1.782986694846054,6.731
0,3.503775620280474,0,20,0,0,0.0,17,1,1.0591923990498813,6.931
1,3.491525423728814,0,20,0,0,0.0,21,1,1.0268789430016123,6.834
1,4.0,0,20,0,1,0.0,22,1,1.4889729316279263,6.58
0,4.599083619702176,1,19,1,0,0.0,2,1,0.8495910887761471,6.678
0,3.718861209964413,0,19,1,0,0.0,3,1,0.5351328536399083,6.561
0,3.9583333333333335,1,19,1,0,0.0,4,1,0.4190077590490387,6.975
0,5.0,1,19,1,0,0.0,5,1,0.5669066211619523,6.907
0,0.1999999999999999,0,19,1,0,0.0,6,73,0.2,6.87
0,5.0,0,19,1,1,5.0,10,1,1.1304702066653087,6.662
1,5.0,0,19,1,1,5.0,11,1,1.4446753057393331,6.807
0,4.785458879618592,1,19,1,0,0.0,13,1,0.7300503637381086,6.835
1,4.958481613285883,0,19,1,1,1.6666666666666667,19,1,1.014170403587444,6.824
0,4.502237136465325,1,20,0,0,0.0,2,1,0.6635311581689842,6.625
0,5.0,1,20,0,0,0.0,4,1,1.2689419450431034,6.689
1,3.7883141762452106,0,20,0,1,0.0,9,1,1.161625364431487,6.836
1,0.7333333333333333,0,20,0,0,0.0,10,65,0.7333333333333333,6.628
0,4.103448275862069,1,20,0,0,0.0,16,1,0.988322799445044,6.69
0,4.120819848975189,0,20,0,0,5.0,17,1,1.1056980759743464,6.887
0,0.2,0,20,0,0,0.0,18,73,0.2,6.403
1,0.7333333333333333,0,20,0,0,0.0,19,65,0.7333333333333333,6.137
1,4.030720338983051,0,20,0,0,5.0,21,1,0.7929503813274673,6.834
1,0.2,0,19,1,0,0.0,17,73,0.2,6.79
0,0.1333333333333333,1,20,0,0,0.0,14,74,0.1333333333333333,6.745
0,1.0,1,17,1,0,0.0,4,1,1.0,6.748
0,1.0,1,17,1,0,0.0,5,1,1.0,7.022
0,1.0,0,17,1,1,0.0,8,1,1.0,6.12
1,1.0,0,17,1,1,0.0,9,1,1.0,6.655
0,1.0,0,17,1,0,1.0,11,1,1.0,6.759
0,1.0,1,17,1,0,0.0,16,1,1.0,6.638
0,1.0,1,17,1,1,0.0,17,1,1.0,6.345
0,1.0,0,17,1,1,0.0,19,1,1.0,6.603
0,1.0,0,17,1,0,0.0,20,1,1.0,6.64
0,1.0,0,17,1,1,0.0,21,1,1.0,6.367
0,1.0,0,18,0,1,1.0,7,1,1.0,6.906
0,1.0,0,18,0,1,0.0,8,1,1.0,6.703
0,1.0,0,18,0,0,0.0,11,1,1.0,7.041
0,1.0,1,18,0,0,0.0,13,1,1.0,6.242
0,1.0,1,18,0,0,0.0,14,1,1.0,6.218
0,1.0,1,18,0,0,0.0,15,1,1.0,6.434
0,1.0,0,18,0,0,0.0,16,1,1.0,6.561
1,1.0,0,18,0,1,0.0,19,1,1.0,6.428
0,1.0,1,18,0,1,0.0,21,1,1.0,6.965
1,1.0,0,18,0,1,0.0,22,1,1.0,6.586
0,2.0,1,17,1,0,0.0,4,1,0.935190983,6.797
0,1.836272040302267,1,17,1,0,0.0,5,1,0.8399164054336468,6.828
0,2.0,0,17,1,1,0.0,8,1,0.9750587459290102,6.374
1,1.825864276568502,0,17,1,1,2.0,9,1,1.2537121644774414,6.697
0,2.0,0,17,1,0,1.0,11,1,0.9004043732215067,6.783
0,1.9325301204819276,1,17,1,0,0.0,16,1,0.9860654921867223,6.578
0,2.0,1,17,1,1,0.0,17,1,1.479118970553407,6.657
0,1.9066666666666667,0,17,1,1,0.0,19,1,0.9463384036380744,6.529
0,1.8049940546967893,0,17,1,0,0.0,20,1,0.8885059452007583,6.608
0,2.0,0,17,1,1,0.0,21,1,0.9920107161651438,6.616
0,1.8461538461538465,0,18,0,1,0.0,7,1,0.8076167526650776,6.934
0,1.979643765903308,0,18,0,1,0.0,8,1,0.9255061513126028,6.789
0,1.8831775700934577,0,18,0,0,0.0,11,1,0.9613725293468446,6.699
0,2.0,1,18,0,0,0.0,13,1,0.9272529858849078,6.483
0,2.0,1,18,0,0,0.0,14,1,0.824288256,6.152
0,1.6153846153846152,1,18,0,0,0.0,15,1,0.3661531591873185,6.292
0,1.8508655126498004,0,18,0,0,2.0,16,1,0.6217864102080584,6.402
1,1.8425381903642768,0,18,0,1,0.0,19,1,0.8947119924457034,6.652
0,1.7346711259754737,1,18,0,1,0.0,21,1,0.4893073301950236,6.829
1,1.9564102564102563,0,18,0,1,0.0,22,1,1.0857910132834605,6.595
0,3.0,1,17,1,0,0.0,4,1,1.0236167689372455,6.788
0,2.2481108312342566,1,17,1,0,0.0,5,1,0.2468354430379747,6.74
0,3.0,0,17,1,1,3.0,8,1,1.186211709578525,6.562
1,3.0,0,17,1,1,0.0,9,1,0.845398616,6.733
0,3.0,0,17,1,0,0.0,11,1,0.8606215956424224,6.739
0,3.0,1,17,1,0,0.0,16,1,1.443130165289256,6.806
0,3.0,1,17,1,1,0.0,17,1,1.0225569778332813,6.55
0,3.0,0,17,1,1,3.0,19,1,0.4923976301578147,6.56
0,2.939357907,0,17,1,0,0.0,20,1,1.1441089932199051,6.767
0,2.686987104337632,0,17,1,1,3.0,21,1,0.7798980386603415,6.56
0,2.8744343891402715,0,18,0,1,0.0,7,1,1.091654309468668,6.981
0,3.0,0,18,0,1,0.0,8,1,1.2391971798953834,6.903
0,3.0,0,18,0,0,0.0,11,1,0.8979964850615114,6.923
0,2.613793103448276,1,18,0,0,0.0,13,1,0.5672264796999837,6.56
0,2.8350668647845465,1,18,0,0,0.0,14,1,0.98380748343381,6.128
0,3.0,1,18,0,0,0.0,15,1,1.3050141911069062,6.469
0,3.0,0,18,0,0,0.0,16,1,0.8165972825838328,6.46
1,2.573443008225617,0,18,0,1,3.0,19,1,0.8562753036437246,6.591
0,2.588628762541806,1,18,0,1,0.0,21,1,1.1261026631941526,6.755
1,2.946153846153846,0,18,0,1,0.0,22,1,0.942507564794106,6.592
0,3.209205020920502,1,17,1,0,0.0,4,1,1.7763508671348716,6.68
0,4.0,1,17,1,0,0.0,5,1,2.4179625274975343,7.034
0,3.879807692307693,0,17,1,1,0.0,8,1,1.3663307841270882,6.476
0,1.0,0,17,1,0,0.0,10,46,1.0,6.325
0,4.0,0,17,1,0,0.0,11,1,1.5972798426072452,6.875
0,1.0,1,17,1,0,1.0,12,46,1.0,6.548
0,4.0,1,17,1,0,0.0,16,1,1.1572784171209367,6.856
1,1.0,0,17,1,0,1.0,18,46,1.0,7.009
0,4.0,0,17,1,0,0.0,20,1,1.419209288249374,6.821
0,3.296600234466589,0,17,1,1,0.0,21,1,1.1950347567030783,6.525
0,3.963800904977376,0,18,0,1,0.0,7,1,1.1661886044123375,6.972
0,3.5036803364879074,0,18,0,1,0.0,8,1,1.4716716680742483,6.794
0,3.1234705228031143,0,18,0,0,0.0,11,1,0.5623489608506526,6.792
0,4.0,1,18,0,0,0.0,13,1,0.8333548470375629,6.605
0,4.0,1,18,0,0,0.0,14,1,1.1430198213586704,6.285
0,3.029508196721311,1,18,0,0,0.0,15,1,0.5419847328244275,6.469
0,3.667063020214031,0,18,0,0,0.0,16,1,1.2530748810103518,6.454
1,3.858989424206816,0,18,0,1,0.0,19,1,1.609098975558603,6.644
0,3.710144927536232,1,18,0,1,0.0,21,1,1.2127385552043086,6.804
1,4.0,0,18,0,1,0.0,22,1,1.3288233872916162,6.844
0,4.027196652719665,1,17,1,0,0.0,4,1,0.9713144097743492,6.621
0,4.926801801801801,1,17,1,0,0.0,5,1,1.1813863221620369,6.974
0,0.8,0,17,1,0,0.0,7,64,0.8,7.146
0,1.8615384615384616,0,17,1,0,0.0,10,46,0.5821443130860172,6.421
0,3.8963210702341136,0,17,1,0,0.0,11,1,0.2576922296817638,6.856
0,2.0,1,17,1,0,0.0,12,46,0.9735714285714286,6.784
0,4.628537735849056,1,17,1,0,5.0,16,1,1.2224564225590393,6.826
1,1.9127516778523488,0,17,1,0,0.0,18,46,0.6154056045185408,6.937
0,3.037529319781079,0,17,1,0,5.0,20,1,1.0495397089351897,6.803
0,0.8,0,17,1,0,0.0,23,64,0.8,6.094
0,4.779411764705882,0,18,0,1,0.0,7,1,0.4884971775481947,6.949
0,4.884332281808622,0,18,0,1,5.0,8,1,1.4170100437805822,6.855
0,4.304783092324805,0,18,0,0,0.0,11,1,0.7108059082663902,6.728
0,3.483735571878279,1,18,0,0,0.0,13,1,0.7479856857450219,6.52
0,3.450057405281285,1,18,0,0,0.0,14,1,0.3049187997059413,6.249
0,4.791914388,0,18,0,0,0.0,16,1,0.7492554853701205,6.5
1,4.665099882491187,0,18,0,1,0.0,19,1,1.5247252747252746,6.658
0,4.253065774804905,1,18,0,1,0.0,21,1,0.4905558268766252,6.814
1,4.126059322033899,0,18,0,1,0.0,22,1,0.7663195090198995,6.787
0,1.0,1,17,1,1,0.0,2,1,1.0,6.655
0,1.0,1,17,1,0,0.0,3,1,1.0,6.027
0,1.0,1,17,1,0,0.0,4,1,1.0,6.399
0,1.0,0,17,1,0,0.0,6,1,1.0,6.678
0,1.0,0,17,1,1,0.0,7,1,1.0,6.97
0,1.0,0,17,1,1,0.0,8,1,1.0,6.252
1,1.0,0,17,1,1,1.0,11,1,1.0,6.817
0,1.0,1,17,1,0,0.0,13,1,1.0,6.536
0,1.0,0,17,1,0,0.0,17,1,1.0,6.744
0,1.0,0,17,1,1,0.0,18,1,1.0,6.669
0,1.0,1,17,0,0,0.0,2,1,1.0,6.954
0,1.0,0,17,0,0,0.0,3,1,1.0,6.347
0,1.0,1,17,0,0,0.0,4,1,1.0,6.6
0,1.0,1,17,0,0,0.0,5,1,1.0,6.579
0,1.0,0,17,0,1,1.0,7,1,1.0,6.843
0,1.0,0,17,0,0,0.0,10,1,1.0,6.645
0,1.0,0,17,0,0,0.0,11,1,1.0,6.985
0,1.0,1,17,0,0,0.0,13,1,1.0,6.707
1,1.0,0,17,0,1,0.0,19,1,1.0,6.796
0,1.0,0,17,0,1,0.0,22,1,1.0,6.252
0,2.0,1,17,1,1,0.0,2,1,0.4354664856880514,6.788
0,1.9508448540706604,1,17,1,0,0.0,3,1,0.8214455766117512,6.051
0,1.773142112125163,1,17,1,0,0.0,4,1,0.6725161290322581,6.441
0,1.8602287166454887,0,17,1,0,0.0,6,1,0.3551438133579085,6.758
0,1.732484076433121,0,17,1,1,0.0,7,1,0.7633837989698767,6.616
0,2.0,0,17,1,1,0.0,8,1,0.4416058394160584,6.348
1,2.0,0,17,1,1,0.0,11,1,0.4334991048338969,6.863
0,1.5151515151515151,1,17,1,0,0.0,13,1,0.2249113611839062,6.402
0,1.6236686390532546,0,17,1,0,0.0,17,1,0.7222612359550561,6.619
0,1.3402777777777777,0,17,1,1,0.0,18,1,0.075346659,6.585
0,1.469798657718121,0,17,0,0,0.0,3,1,0.2765273311897106,6.348
0,1.711340206185567,1,17,0,0,0.0,4,1,0.2555645816409423,6.603
0,1.9947916666666667,1,17,0,0,0.0,5,1,0.5442051010968679,6.576
